cell_id,WBP5,ITGA5,LAMC2,VIM,KRT14,KRT17,is_cancer,site,non_cancer_type,compartment,patient,WBP5_detected,ITGA5_detected,LAMC2_detected,VIM_detected,KRT14_detected,KRT17_detected
HN28_P15_H08_S380_comb,0.41576,0,0,9.5507,0.25096,0,0,Lymph node,Fibroblast,Fibroblast,28,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
HN25_P24_F07_S163_comb,3.1195,0,4.2674,5.0698,11.739,6.9986,1,Lymph node,0,Cancer cells,25,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
HN25_P23_G06_S270_comb,3.8052,2.6656,5.8536,4.9609,12.029,3.4799,1,Lymph node,0,Cancer cells,25,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
HN28_P6_E02_S146_comb,0,0,0,8.3637,0,0,0,Primary,Fibroblast,Fibroblast,28,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
HN25_P24_G10_S178_comb,0,5.9361,7.4053,8.3459,10.835,0.70576,1,Lymph node,0,Cancer cells,25,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
HN26_P14_D05_S233_comb,0,0,0,0.089498,0,6.9295,1,Lymph node,0,Cancer cells,26,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
HN26_P14_A01_S193_comb,2.3138,2.7214,3.03,0,0,8.956,1,Lymph node,0,Cancer cells,26,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
HNSCC26_P24_C10_S322_comb,0,0,0,0,2.3978,10.34,1,Lymph node,0,Cancer cells,26,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
HN26_P26_H09_S381_comb,0,0,0,0,4.0114,8.8459,1,Lymph node,0,Cancer cells,26,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
HN25_P24_F02_S158_comb,4.8743,5.8819,0.13881,9.2553,0.38405,0.39944,0,Lymph node,Fibroblast,Fibroblast,25,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
HN28_P15_H11_S383_comb,4.2666,4.3138,0,9.6429,0,0,0,Lymph node,Fibroblast,Fibroblast,28,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
HN25_P23_C06_S222_comb,0,0,0,8.5149,0,0,0,Lymph node,Fibroblast,Fibroblast,25,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
HN25_P5_D10_S46_comb,0,0,0,8.7134,0,0,0,Primary,Fibroblast,Fibroblast,25,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
HN26_P26_B08_S308_comb,0,3.2642,3.6366,4.3237,3.3045,9.9256,1,Lymph node,0,Cancer cells,26,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
HN26_P25_D02_S134_comb,0,0,0.052416,4.6978,0,3.9012,1,Lymph node,0,Cancer cells,26,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
HN25_P23_H03_S279_comb,2.7795,5.1867,0,9.6507,0,0,0,Lymph node,Fibroblast,Fibroblast,25,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
HN26_P26_C04_S316_comb,3.365,0,0,0,6.1618,8.7435,1,Lymph node,0,Cancer cells,26,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
HN28_P6_E10_S154_comb,0,0,0,9.3823,0,0,0,Primary,Fibroblast,Fibroblast,28,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
HN26_P25_B08_S116_comb,3.8211,3.3195,4.3918,7.7591,0,8.3642,1,Lymph node,0,Cancer cells,26,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
HN28_P6_D12_S144_comb,0,0,0,9.475,0,0,0,Primary,Fibroblast,Fibroblast,28,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
HN26_P14_H11_S287_comb,6.5533,0,0,9.8468,0,0,0,Lymph node,Fibroblast,Fibroblast,26,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
HN25_P24_C10_S130_comb,0,0,0,7.32,0.33685,0,0,Lymph node,Fibroblast,Fibroblast,25,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
HN25_P25_C02_S314_comb,0,0,0,8.7194,0,0,0,Lymph node,B cell,B cell,25,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
HN26_P13_A02_S98_comb,0,0,0,7.2715,0,0,0,Lymph node,Dendritic,Dendritic,26,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
HN26_P5_E08_S56_comb,0,6.5607,0,9.1486,0,0,0,Primary,Fibroblast,Fibroblast,26,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
HN28_P6_B07_S115_comb,0,0.67446,0,10.258,0,0,0,Primary,Fibroblast,Fibroblast,28,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
HN25_P24_F05_S161_comb,0,0,0,9.3347,0,0,0,Lymph node,Fibroblast,Fibroblast,25,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
HN26_P14_B09_S213_comb,2.9802,0,3.1248,4.5866,8.5209,7.1551,1,Lymph node,0,Cancer cells,26,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
HN25_P23_B01_S205_comb,5.441,5.2724,6.2422,7.2534,11.721,1.0384,1,Lymph node,0,Cancer cells,25,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
HN25_P5_A07_S7_comb,2.6492,1.6012,3.7825,8.7722,11.074,5.5512,1,Primary,0,Cancer cells,25,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
HN28_P15_A02_S290_comb,4.139,4.9515,3.1762,9.5589,0,0,0,Lymph node,Fibroblast,Fibroblast,28,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
HN26_P13_D01_S133_comb,4.2522,0,0,0,0,8.6316,1,Lymph node,0,Cancer cells,26,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
HN28_P6_B09_S117_comb,0,0,0,9.0981,0.51602,0,0,Primary,Fibroblast,Fibroblast,28,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
HN25_P5_E05_S53_comb,4.6412,1.9377,1.0482,9.4133,0,0,0,Primary,Fibroblast,Fibroblast,25,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
HN25_P5_D04_S40_comb,5.8437,0,0.16479,9.4424,0,0,0,Primary,Fibroblast,Fibroblast,25,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
HN25_P25_E01_S337_comb,0.60975,0,0,9.7941,1.2485,0,0,Lymph node,B cell,B cell,25,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
HN28_P6_F05_S161_comb,8.2688,0,0,9.3043,0,0,0,Primary,Fibroblast,Fibroblast,28,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
HN26_P14_E08_S248_comb,0,0.1903,0,9.104,0,0,0,Lymph node,Fibroblast,Fibroblast,26,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
HN28_P6_D08_S140_comb,5.2142,0,0,9.1085,0,0,0,Primary,Fibroblast,Fibroblast,28,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
HN26_P6_B08_S20_comb,0,0,0,0,0,5.9829,1,Primary,0,Cancer cells,26,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
HN26_P5_A09_S9_comb,3.7547,0,3.4556,0,6.9646,6.1143,1,Primary,0,Cancer cells,26,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
HN26_P25_H01_S181_comb,4.8106,0,2.4859,0,8.1389,7.1205,1,Lymph node,0,Cancer cells,26,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
HNSCC26_P24_B11_S311_comb,0,0,0.082703,0,7.1454,7.4226,1,Lymph node,0,Cancer cells,26,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
HN26_P6_F03_S63_comb,0,6.0947,0,9.5892,0,0,0,Primary,Fibroblast,Fibroblast,26,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
HN28_P6_G08_S176_comb,6.7195,0,3.9006,9.8642,0,0,0,Primary,Fibroblast,Fibroblast,28,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
HN26_P26_A03_S291_comb,0,0,0,10.291,0,0,0,Lymph node,Fibroblast,Fibroblast,26,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
HN25_P23_A12_S204_comb,0,0,0.10299,5.2859,0,0,0,Lymph node,B cell,B cell,25,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
HN26_P13_F01_S157_comb,0,0,0.084064,0,0,0,1,Lymph node,0,Cancer cells,26,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
HN25_P5_G12_S84_comb,0,0.28214,0.11103,10.965,0.16221,0,0,Primary,Mast,Mast,25,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
HN26_P5_A07_S7_comb,2.8877,0,1.2253,0,7.9513,3.6974,1,Primary,0,Cancer cells,26,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
HN25_P23_B02_S206_comb,0,0,0,9.3599,0.40708,0,0,Lymph node,Fibroblast,Fibroblast,25,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
HN25_P5_B07_S19_comb,0,0,0,9.2619,0,0,0,Primary,Fibroblast,Fibroblast,25,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
HN25_P5_H04_S88_comb,0,0,4.984,0,11.007,8.2217,0,Primary,0,0,25,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
HN28_P15_C11_S323_comb,5.8604,1.8762,0,8.4139,0,0,0,Lymph node,Fibroblast,Fibroblast,28,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
HNSCC26_P12_F08_S260_comb,0,0,4.6849,0,0.15186,9.4355,1,Lymph node,0,Cancer cells,26,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
HN28_P6_F12_S168_comb,4.8843,0,0,9.2011,0,0,0,Primary,Fibroblast,Fibroblast,28,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
HN26_P5_G06_S78_comb,0,0,0,0,5.5363,6.1705,1,Primary,0,Cancer cells,26,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
HN28_P6_G11_S179_comb,6.0328,0,0,6.5886,0,0,0,Primary,Fibroblast,Fibroblast,28,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
HN26_P5_H04_S88_comb,0,5.6921,0,7.6961,0,0,0,Primary,Fibroblast,Fibroblast,26,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
HNSCC26_P24_B01_S301_comb,3.4168,0,0.070389,3.6456,0,4.1012,1,Lymph node,0,Cancer cells,26,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
HN25_P24_D12_S144_comb,5.2181,4.9015,0,8.5894,0.4813,0.49978,0,Lymph node,Fibroblast,Fibroblast,25,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
HN28_P15_C05_S317_comb,0,0,0,0,0,0,0,Lymph node,T cell,T cell,28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
HNSCC26_P24_E02_S338_comb,3.2055,0.085425,0.78576,0,0,5.4876,1,Lymph node,0,Cancer cells,26,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
HN25_P25_C10_S322_comb,4.8109,5.7676,4.2774,6.0839,12.446,8.8649,1,Lymph node,0,Cancer cells,25,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
HN28_P15_B05_S305_comb,0.52005,0,0,9.7391,0.35502,0,0,Lymph node,Fibroblast,Fibroblast,28,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
HN28_P15_C07_S319_comb,3.4152,0,3.55,0,11.793,7.0337,1,Lymph node,0,Cancer cells,28,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
HN28_P15_E02_S338_comb,4.2112,2.1994,7.4215,0.87735,11.406,10.482,1,Lymph node,0,Cancer cells,28,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
HN26_P6_F08_S68_comb,4.7062,0.18396,0,5.9993,0,0.18523,0,Primary,Fibroblast,Fibroblast,26,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
HN25_P25_D09_S333_comb,3.5803,4.3975,4.7431,7.7362,12.525,4.0557,1,Lymph node,0,Cancer cells,25,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
HN28_P6_F09_S165_comb,0,0,0,9.1687,0,0.45733,0,Primary,Fibroblast,Fibroblast,28,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
HN25_P23_A08_S200_comb,0,2.8643,0,8.7016,0,0,0,Lymph node,Macrophage,Macrophage,25,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
HN28_P6_C07_S127_comb,5.2753,0,0,9.4354,0,0,0,Primary,Fibroblast,Fibroblast,28,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
HN28_P15_F10_S358_comb,3.6725,0,6.1396,0,11.479,9.9782,1,Lymph node,0,Cancer cells,28,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
HN28_P6_H12_S192_comb,0,0,0,9.2672,0,0,0,Primary,Fibroblast,Fibroblast,28,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
HN26_P6_F07_S67_comb,2.286,2.7645,0.045443,8.5275,0,0,0,Primary,Fibroblast,Fibroblast,26,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
HNSCC26_P24_D12_S336_comb,3.8864,0,0.24001,4.3676,5.5265,9.5519,1,Lymph node,0,Cancer cells,26,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
HN26_P6_D05_S41_comb,4.6699,1.9942,3.3353,0,0,8.9077,1,Primary,0,Cancer cells,26,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
HN25_P24_D09_S141_comb,0,0,0,6.3754,0,0,0,Lymph node,B cell,B cell,25,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
HN25_P24_C08_S128_comb,0,0,0,8.3904,0,0,0,Lymph node,Fibroblast,Fibroblast,25,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
HN26_P25_D04_S136_comb,0,0,0,8.2161,0,0,0,Lymph node,Fibroblast,Fibroblast,26,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
HN28_P15_D12_S336_comb,3.2827,1.6563,3.7201,0,11.238,7.9458,1,Lymph node,0,Cancer cells,28,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
HN25_P5_B03_S15_comb,5.9677,0.123,0.11503,8.3445,0.32308,0,0,Primary,Fibroblast,Fibroblast,25,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
HN25_P25_F03_S351_comb,0,0.14535,0,7.9845,0,0,0,Lymph node,B cell,B cell,25,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
HN25_P5_A09_S9_comb,0,0,0,0,0.48027,0,0,Primary,myocyte,myocyte,25,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
HN26_P25_C03_S123_comb,0,0,2.1884,4.7647,4.879,8.6368,1,Lymph node,0,Cancer cells,26,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
HNSCC26_P24_B12_S312_comb,3.4852,0,2.52,0,7.1428,9.5057,1,Lymph node,0,Cancer cells,26,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
HNSCC26_P24_G05_S365_comb,0,0,3.0552,0,0,10.389,1,Lymph node,0,Cancer cells,26,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
HN25_P25_H06_S378_comb,0,0,0,0.044044,13.166,11.6,1,Lymph node,0,Cancer cells,25,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
HN26_P25_G05_S173_comb,3.9409,0,0,0,0,8.8133,1,Lymph node,0,Cancer cells,26,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
HN26_P14_B11_S215_comb,0,0,0,0,0,6.638,1,Lymph node,0,Cancer cells,26,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
HN28_P6_C02_S122_comb,0,0,0,9.6634,0,0,0,Primary,Fibroblast,Fibroblast,28,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
HN28_P6_D06_S138_comb,0,0,0.09356,8.7269,0,0,0,Primary,Fibroblast,Fibroblast,28,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
HNSCC26_P24_B08_S308_comb,4.2219,0,4.8111,0,6.4198,0,1,Lymph node,0,Cancer cells,26,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
HN25_P5_D01_S37_comb,0,4.0066,0,8.431,0.42546,0,0,Primary,Fibroblast,Fibroblast,25,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
HN26_P6_H06_S90_comb,4.1893,0,0,1.3573,0,8.8962,1,Primary,0,Cancer cells,26,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
HN25_P5_H06_S90_comb,0,0,0,8.1217,0,0,0,Primary,Fibroblast,Fibroblast,25,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
HN26_P26_E08_S344_comb,0,0,3.022,2.9948,4.1573,6.9319,1,Lymph node,0,Cancer cells,26,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
HNSCC26_P12_A02_S194_comb,0,0,0,9.1412,0,0,0,Lymph node,Fibroblast,Fibroblast,26,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
HN26_P5_F05_S65_comb,0,0,0,7.3649,0,0,0,Primary,Fibroblast,Fibroblast,26,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
HN25_P25_D05_S329_comb,3.7356,2.2851,5.3646,8.4294,11.834,3.6826,1,Lymph node,0,Cancer cells,25,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
HN26_P14_D10_S238_comb,0,1.6677,3.1664,6.4943,4.7964,8.9768,1,Lymph node,0,Cancer cells,26,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
HN26_P6_B07_S19_comb,1.6351,6.4996,0,8.8357,0,1.6239,0,Primary,Fibroblast,Fibroblast,26,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
HN26_P14_D06_S234_comb,0,0,0.069015,0,0,8.4836,1,Lymph node,0,Cancer cells,26,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
HNSCC26_P24_F09_S357_comb,3.5297,0,3.1546,0,10.574,9.2959,1,Lymph node,0,Cancer cells,26,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
HN25_P25_A09_S297_comb,4.9525,4.6396,6.3381,7.8217,11.761,6.6319,1,Lymph node,0,Cancer cells,25,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
HN26_P25_F05_S161_comb,3.3464,0,0,0,7.9087,8.5729,1,Lymph node,0,Cancer cells,26,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
HN26_P5_E02_S50_comb,0,6.3019,0,8.8386,0,0,0,Primary,Fibroblast,Fibroblast,26,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
HNSCC26_P12_F11_S263_comb,0,0,0,3.4151,0,3.1253,1,Lymph node,0,Cancer cells,26,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
HN26_P14_F05_S257_comb,0,0,0,9.1132,0,0,0,Lymph node,Fibroblast,Fibroblast,26,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
HN25_P23_B03_S207_comb,0,0,0.070389,9.3036,0,0,0,Lymph node,Fibroblast,Fibroblast,25,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
HN26_P25_C04_S124_comb,3.9822,0,1.6351,0.26784,4.0786,9.8733,1,Lymph node,0,Cancer cells,26,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
HN28_P15_A07_S295_comb,2.366,0,1.4998,3.7069,11.945,8.0394,1,Lymph node,0,Cancer cells,28,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
HN26_P5_E12_S60_comb,0,6.0163,0,9.8939,0,0,0,Primary,Fibroblast,Fibroblast,26,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
HN25_P5_D07_S43_comb,5.5368,0.93584,0.055196,8.9551,0,0.16221,0,Primary,Fibroblast,Fibroblast,25,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
HN25_P5_C09_S33_comb,4.2973,0,0.034216,0,9.11,12.633,1,Primary,0,Cancer cells,25,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
HN25_P25_E07_S343_comb,0,0,0,8.0468,0.68257,1.8832,0,Lymph node,Fibroblast,Fibroblast,25,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
HN28_P15_E03_S339_comb,0,0,0.15445,6.45,0,0,0,Lymph node,Fibroblast,Fibroblast,28,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
HN25_P5_C12_S36_comb,5.843,3.1463,0,7.6495,0,0.24123,0,Primary,Fibroblast,Fibroblast,25,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
HNSCC26_P12_E03_S243_comb,5.6953,0,0,0.31499,4.7838,0.42546,0,Lymph node,0,0,26,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
HN28_P6_C11_S131_comb,2.6388,0,0.13881,7.9786,0,0,0,Primary,Fibroblast,Fibroblast,28,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
HN25_P24_E04_S148_comb,0,0,0,8.4517,0,0,0,Lymph node,Fibroblast,Fibroblast,25,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
HNSCC26_P12_G10_S274_comb,0,0,0,5.8487,0,0,0,Lymph node,Fibroblast,Fibroblast,26,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
HN26_P13_E07_S151_comb,0,0,0,8.0327,0,0,0,Lymph node,Fibroblast,Fibroblast,26,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
HN26_P13_H03_S183_comb,0,0,0,8.3962,0,0,0,Lymph node,Fibroblast,Fibroblast,26,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
HN25_P5_C08_S32_comb,4.1987,3.2396,0,8.8541,0.22033,1.6178,0,Primary,Fibroblast,Fibroblast,25,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
HN26_P14_F02_S254_comb,4.8698,4.3572,4.3127,0,0,7.3759,1,Lymph node,0,Cancer cells,26,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
HNSCC26_P12_C07_S223_comb,0,0,0,8.6525,0,0,0,Lymph node,Fibroblast,Fibroblast,26,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
HN25_P5_G02_S74_comb,3.2547,2.57,3.7937,7.0935,12.215,8.7498,1,Primary,0,Cancer cells,25,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
HNSCC26_P24_D11_S335_comb,2.4473,0,0.66993,0,5.5711,8.7671,1,Lymph node,0,Cancer cells,26,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
HN25_P25_A03_S291_comb,0,0,0.08134,8.6938,0.23511,0,0,Lymph node,Fibroblast,Fibroblast,25,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
HN25_P5_H12_S96_comb,4.6078,1.8123,5.0811,0,11.161,10.269,0,Primary,0,0,25,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
HN26_P25_A05_S101_comb,1.7455,0,0.56949,0,7.3634,9.2758,1,Lymph node,0,Cancer cells,26,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
HN26_P14_F03_S255_comb,2.251,0,1.2333,0.13881,0,7.6552,1,Lymph node,0,Cancer cells,26,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
HN25_P5_E08_S56_comb,6.6295,3.6586,2.5173,8.3369,0.90689,0.61824,0,Primary,Fibroblast,Fibroblast,25,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
HN28_P15_D02_S326_comb,0,0,0,8.5115,0,0,0,Lymph node,Fibroblast,Fibroblast,28,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
HN25_P5_D08_S44_comb,3.2973,3.698,4.4828,7.033,11.736,0.8504,1,Primary,0,Cancer cells,25,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
HN25_P25_F11_S359_comb,5.0936,4.2311,0.042644,8.1073,0,0,0,Lymph node,Fibroblast,Fibroblast,25,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
HN25_P23_E05_S245_comb,6.8188,5.2973,0,8.737,0,0,0,Lymph node,Fibroblast,Fibroblast,25,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
HN28_P15_G03_S363_comb,4.5952,0,6.6687,0,11.453,10.647,1,Lymph node,0,Cancer cells,28,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
HN26_P26_G04_S364_comb,4.8671,0,1.992,5.1345,0,7.1899,1,Lymph node,0,Cancer cells,26,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
HN28_P6_H09_S189_comb,5.4954,0,3.2817,0,11.745,9.349,1,Primary,0,Cancer cells,28,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
HNSCC26_P24_D04_S328_comb,6.9335,0.10568,2.5059,0,0,5.4843,1,Lymph node,0,Cancer cells,26,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
HN25_P25_C08_S320_comb,0.33113,0,0.077243,9.4289,0,0.22404,0,Lymph node,Fibroblast,Fibroblast,25,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
HN26_P5_A06_S6_comb,4.4361,0,0,0,0,0,1,Primary,0,Cancer cells,26,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
HN28_P15_C12_S324_comb,4.4139,0.9138,0,8.7992,0,0,0,Lymph node,Fibroblast,Fibroblast,28,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
HNSCC26_P12_H10_S286_comb,0.3505,0,0.10969,2.3827,0,6.7823,1,Lymph node,0,Cancer cells,26,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
HN28_P15_D05_S329_comb,4.7501,0,5.26,0,11.588,10.599,1,Lymph node,0,Cancer cells,28,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
HN25_P5_A06_S6_comb,2.2762,1.8809,2.0718,5.2453,9.619,5.5908,1,Primary,0,Cancer cells,25,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
HN26_P14_C09_S225_comb,0,0,0,8.6674,0,0,0,Lymph node,Fibroblast,Fibroblast,26,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
HN25_P5_H02_S86_comb,0,0,0,9.3072,0,0,0,Primary,#NAME?,#NAME?,25,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
HN25_P5_A12_S12_comb,4.0425,0,0,9.2635,0,0,0,Primary,Fibroblast,Fibroblast,25,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
HN26_P14_G04_S268_comb,4.9826,0,0.052416,8.6845,0,0,0,Lymph node,Fibroblast,Fibroblast,26,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
HN26_P6_E01_S49_comb,7.1452,5.0276,0,8.8009,0,0,0,Primary,Fibroblast,Fibroblast,26,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
HN26_P14_D04_S232_comb,1.3533,0,2.9005,0,6.8527,7.1024,1,Lymph node,0,Cancer cells,26,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
HN26_P26_F04_S352_comb,0,0,0,0,0,5.0631,1,Lymph node,0,Cancer cells,26,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
HN25_P23_F04_S256_comb,0,0,0.059355,8.9964,0.17377,0,0,Lymph node,Fibroblast,Fibroblast,25,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
HN28_P6_A03_S99_comb,0,4.7296,4.0657,10.361,0,0,0,Primary,Fibroblast,Fibroblast,28,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
HNSCC26_P24_H06_S378_comb,3.2713,0,0.074505,0,6.166,8.7723,1,Lymph node,0,Cancer cells,26,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
