cell_id,WBP5,is_cancer,site,non_cancer_type,compartment,patient,detected
HNSCC22_P2_pri_H04_S280_comb,0,0,Primary,Fibroblast,Fibroblast,22,FALSE
HNSCC25_P1_pri_C07_S31_comb,5.0383,0,Primary,0,0,25,TRUE
HNSCC22_P4_F05_S65_comb,0,0,Primary,Fibroblast,Fibroblast,22,FALSE
HNSCC25_P1_pri_F01_S61_comb,0,0,Primary,Dendritic,Dendritic,25,FALSE
HNSCC24_P25_L_LN_H11_S383_comb,0,0,Primary,Fibroblast,Fibroblast,24,FALSE
HNSCC24_P13_R_LN_D11_S143_comb,6.2942,0,Primary,Fibroblast,Fibroblast,24,TRUE
HNSCC25_P1_pri_E10_S58_comb,5.2249,0,Primary,Fibroblast,Fibroblast,25,TRUE
HNSCC25_P1_pri_A06_S6_comb,0,1,Primary,0,Cancer cells,25,FALSE
HNSCC22_P2_pri_B08_S212_comb,0,0,Primary,Mast,Mast,22,FALSE
HNSCC25_P1_pri_C01_S25_comb,3.8412,1,Primary,0,Cancer cells,25,TRUE
HNSCC24_P25_L_LN_D09_S333_comb,0,0,Primary,Fibroblast,Fibroblast,24,FALSE
HNSCC24_P13_R_LN_H06_S186_comb,5.1363,0,Primary,Fibroblast,Fibroblast,24,TRUE
HNSCC24_P13_R_LN_C03_S123_comb,5.1117,0,Primary,Fibroblast,Fibroblast,24,TRUE
HNSCC24_P13_R_LN_G01_S169_comb,0,0,Primary,Fibroblast,Fibroblast,24,FALSE
HNSCC22_P4_G07_S79_comb,6.5559,0,Primary,Fibroblast,Fibroblast,22,TRUE
HNSCC22_P2_pri_H12_S288_comb,0,0,Primary,Mast,Mast,22,FALSE
HNSCC22_P4_G03_S75_comb,3.5736,1,Primary,0,Cancer cells,22,TRUE
HNSCC25_P1_pri_E04_S52_comb,5.747,1,Primary,0,Cancer cells,25,TRUE
HNSCC25_P1_pri_H05_S89_comb,4.584,1,Primary,0,Cancer cells,25,TRUE
HNSCC25_P1_pri_F12_S72_comb,0,1,Primary,0,Cancer cells,25,FALSE
HNSCC25_P1_pri_A09_S9_comb,0,0,Primary,0,0,25,FALSE
HNSCC24_P13_R_LN_A04_S100_comb,0,0,Primary,Fibroblast,Fibroblast,24,FALSE
HNSCC22_P4_G01_S73_comb,0,0,Primary,Fibroblast,Fibroblast,22,FALSE
HNSCC24_P13_R_LN_E03_S147_comb,0,0,Primary,Fibroblast,Fibroblast,24,FALSE
HNSCC22_P4_B02_S14_comb,0,0,Primary,Mast,Mast,22,FALSE
HNSCC24_P13_R_LN_C02_S122_comb,0,0,Primary,Fibroblast,Fibroblast,24,FALSE
HNSCC22_P4_D10_S46_comb,3.506,1,Primary,0,Cancer cells,22,TRUE
HNSCC24_P13_R_LN_G06_S174_comb,0,0,Primary,Fibroblast,Fibroblast,24,FALSE
HNSCC25_P1_pri_E03_S51_comb,4.7503,1,Primary,0,Cancer cells,25,TRUE
HNSCC24_P25_L_LN_G12_S372_comb,0,0,Primary,Mast,Mast,24,FALSE
HNSCC22_P2_pri_D09_S237_comb,1.0573,0,Primary,Mast,Mast,22,TRUE
HNSCC24_P13_R_LN_B02_S110_comb,0,0,Primary,Fibroblast,Fibroblast,24,FALSE
HNSCC24_P13_R_LN_G02_S170_comb,6.4192,0,Primary,Fibroblast,Fibroblast,24,TRUE
HNSCC24_P13_R_LN_F06_S162_comb,5.9555,0,Primary,Fibroblast,Fibroblast,24,TRUE
HNSCC24_P13_R_LN_D01_S133_comb,0,0,Primary,Fibroblast,Fibroblast,24,FALSE
HNSCC24_P13_R_LN_A05_S101_comb,3.786,0,Primary,Fibroblast,Fibroblast,24,TRUE
HNSCC22_P4_H09_S93_comb,3.4355,1,Primary,0,Cancer cells,22,TRUE
HNSCC25_P1_pri_A05_S5_comb,0,0,Primary,Fibroblast,Fibroblast,25,FALSE
HNSCC24_P25_L_LN_G05_S365_comb,0.51702,1,Primary,0,Cancer cells,24,TRUE
HNSCC24_P13_R_LN_F08_S164_comb,5.1162,0,Primary,Fibroblast,Fibroblast,24,TRUE
HNSCC24_P13_R_LN_A06_S102_comb,0,0,Primary,Fibroblast,Fibroblast,24,FALSE
HNSCC24_P13_R_LN_H02_S182_comb,0,0,Primary,Fibroblast,Fibroblast,24,FALSE
HNSCC24_P13_R_LN_C12_S132_comb,6.4052,0,Primary,Fibroblast,Fibroblast,24,TRUE
HNSCC22_P4_C06_S30_comb,8.3905,0,Primary,Fibroblast,Fibroblast,22,TRUE
HNSCC24_P25_L_LN_E06_S342_comb,0,0,Primary,Mast,Mast,24,FALSE
HNSCC22_P4_D01_S37_comb,0,1,Primary,0,Cancer cells,22,FALSE
HNSCC22_P2_pri_A03_S195_comb,0,0,Primary,Fibroblast,Fibroblast,22,FALSE
HNSCC25_P1_pri_B04_S16_comb,0,1,Primary,0,Cancer cells,25,FALSE
HNSCC25_P1_pri_G06_S78_comb,5.2313,0,Primary,Fibroblast,Fibroblast,25,TRUE
HNSCC25_P1_pri_B12_S24_comb,5.4144,1,Primary,0,Cancer cells,25,TRUE
HNSCC25_P1_pri_E05_S53_comb,5.7115,1,Primary,0,Cancer cells,25,TRUE
HNSCC24_P13_R_LN_D12_S144_comb,5.5006,0,Primary,Fibroblast,Fibroblast,24,TRUE
HNSCC22_P4_C12_S36_comb,0,0,Primary,Mast,Mast,22,FALSE
HNSCC25_P1_pri_H12_S96_comb,0,1,Primary,0,Cancer cells,25,FALSE
HNSCC22_P4_G11_S83_comb,3.6527,1,Primary,0,Cancer cells,22,TRUE
HNSCC22_P2_pri_E02_S242_comb,4.0656,0,Primary,Fibroblast,Fibroblast,22,TRUE
HNSCC24_P13_R_LN_C07_S127_comb,4.7693,0,Primary,Fibroblast,Fibroblast,24,TRUE
HNSCC22_P4_B11_S23_comb,3.5389,1,Primary,0,Cancer cells,22,TRUE
HNSCC22_P4_B05_S17_comb,2.0025,1,Primary,0,Cancer cells,22,TRUE
HNSCC22_P2_pri_D01_S229_comb,1.987,0,Primary,Mast,Mast,22,TRUE
HNSCC25_P1_pri_D12_S48_comb,6.338,0,Primary,Fibroblast,Fibroblast,25,TRUE
HNSCC24_P13_R_LN_F11_S167_comb,0.60975,0,Primary,Fibroblast,Fibroblast,24,TRUE
HNSCC24_P13_R_LN_E02_S146_comb,3.8975,0,Primary,Fibroblast,Fibroblast,24,TRUE
HNSCC25_P1_pri_A10_S10_comb,7.8345,0,Primary,Fibroblast,Fibroblast,25,TRUE
HNSCC22_P2_pri_B12_S216_comb,3.3273,1,Primary,0,Cancer cells,22,TRUE
HNSCC24_P13_R_LN_E04_S148_comb,4.2718,0,Primary,Fibroblast,Fibroblast,24,TRUE
HNSCC24_P13_R_LN_E10_S154_comb,6.4486,0,Primary,Fibroblast,Fibroblast,24,TRUE
HNSCC22_P4_H02_S86_comb,2.7166,1,Primary,0,Cancer cells,22,TRUE
HNSCC25_P1_pri_F06_S66_comb,5.2035,0,Primary,Fibroblast,Fibroblast,25,TRUE
HNSCC24_P25_L_LN_H06_S378_comb,0,0,Primary,Mast,Mast,24,FALSE
HNSCC22_P4_B07_S19_comb,3.5126,1,Primary,0,Cancer cells,22,TRUE
HNSCC22_P4_E12_S60_comb,0,0,Primary,Fibroblast,Fibroblast,22,FALSE
HNSCC22_P2_pri_H05_S281_comb,0,0,Primary,Dendritic,Dendritic,22,FALSE
HNSCC24_P13_R_LN_H08_S188_comb,3.6991,0,Primary,Fibroblast,Fibroblast,24,TRUE
HNSCC22_P2_pri_C09_S225_comb,3.3667,0,Primary,Endothelial,Endothelial,22,TRUE
HNSCC24_P13_R_LN_A02_S98_comb,5.3216,0,Primary,Fibroblast,Fibroblast,24,TRUE
HNSCC25_P1_pri_G10_S82_comb,5.1481,0,Primary,Fibroblast,Fibroblast,25,TRUE
HNSCC22_P4_A07_S7_comb,4.1584,1,Primary,0,Cancer cells,22,TRUE
HNSCC25_P1_pri_F04_S64_comb,3.7891,1,Primary,0,Cancer cells,25,TRUE
HNSCC24_P13_R_LN_A08_S104_comb,0,0,Primary,Fibroblast,Fibroblast,24,FALSE
HNSCC22_P2_pri_C07_S223_comb,0,0,Primary,Mast,Mast,22,FALSE
HNSCC24_P13_R_LN_H07_S187_comb,0,0,Primary,Fibroblast,Fibroblast,24,FALSE
HNSCC24_P13_R_LN_G09_S177_comb,5.3594,0,Primary,Fibroblast,Fibroblast,24,TRUE
HNSCC22_P2_pri_B03_S207_comb,1.9434,0,Primary,Fibroblast,Fibroblast,22,TRUE
HNSCC22_P4_A09_S9_comb,6.0172,1,Primary,0,Cancer cells,22,TRUE
HNSCC24_P13_R_LN_E07_S151_comb,6.0519,0,Primary,Fibroblast,Fibroblast,24,TRUE
HNSCC24_P13_R_LN_E01_S145_comb,0,0,Primary,Fibroblast,Fibroblast,24,FALSE
HNSCC24_P13_R_LN_G10_S178_comb,0,0,Primary,Fibroblast,Fibroblast,24,FALSE
HNSCC24_P13_R_LN_A07_S103_comb,0,0,Primary,Fibroblast,Fibroblast,24,FALSE
HNSCC22_P4_B09_S21_comb,0,1,Primary,0,Cancer cells,22,FALSE
HNSCC22_P2_pri_E07_S247_comb,8.3857,0,Primary,Fibroblast,Fibroblast,22,TRUE
HNSCC24_P13_R_LN_C01_S121_comb,3.1339,0,Primary,Fibroblast,Fibroblast,24,TRUE
HNSCC22_P2_pri_D04_S232_comb,0,0,Primary,Fibroblast,Fibroblast,22,FALSE
HNSCC22_P2_pri_F03_S255_comb,0,0,Primary,Mast,Mast,22,FALSE
HNSCC22_P4_F11_S71_comb,3.765,1,Primary,0,Cancer cells,22,TRUE
HNSCC22_P4_A04_S4_comb,0,0,Primary,Fibroblast,Fibroblast,22,FALSE
HNSCC22_P4_C08_S32_comb,3.9808,1,Primary,0,Cancer cells,22,TRUE
HNSCC25_P1_pri_B07_S19_comb,0,1,Primary,0,Cancer cells,25,FALSE
HNSCC22_P4_D04_S40_comb,1.308,1,Primary,0,Cancer cells,22,TRUE
HNSCC24_P13_R_LN_D05_S137_comb,4.133,0,Primary,Fibroblast,Fibroblast,24,TRUE
HNSCC22_P2_pri_E10_S250_comb,5.3777,0,Primary,Fibroblast,Fibroblast,22,TRUE
HNSCC22_P4_E08_S56_comb,3.4881,1,Primary,0,Cancer cells,22,TRUE
HNSCC22_P4_F03_S63_comb,4.3256,1,Primary,0,Cancer cells,22,TRUE
HNSCC22_P4_H12_S96_comb,5.4157,1,Primary,0,Cancer cells,22,TRUE
HNSCC22_P4_D05_S41_comb,0,0,Primary,Fibroblast,Fibroblast,22,FALSE
HNSCC22_P4_E03_S51_comb,0,1,Primary,0,Cancer cells,22,FALSE
HNSCC24_P13_R_LN_B11_S119_comb,0,0,Primary,Fibroblast,Fibroblast,24,FALSE
HNSCC22_P4_D02_S38_comb,0,0,Primary,Fibroblast,Fibroblast,22,FALSE
HNSCC22_P4_E10_S58_comb,5.3133,1,Primary,0,Cancer cells,22,TRUE
HNSCC25_P1_pri_H07_S91_comb,0,1,Primary,0,Cancer cells,25,FALSE
HNSCC22_P4_F07_S67_comb,4.1274,1,Primary,0,Cancer cells,22,TRUE
HNSCC22_P4_D12_S48_comb,0,0,Primary,Fibroblast,Fibroblast,22,FALSE
HNSCC25_P1_pri_H09_S93_comb,0,0,Primary,Fibroblast,Fibroblast,25,FALSE
HNSCC24_P13_R_LN_D07_S139_comb,5.7164,0,Primary,Fibroblast,Fibroblast,24,TRUE
HNSCC24_P13_R_LN_F05_S161_comb,0,0,Primary,Fibroblast,Fibroblast,24,FALSE
HNSCC22_P2_pri_E04_S244_comb,0,0,Primary,Fibroblast,Fibroblast,22,FALSE
HNSCC25_P1_pri_F08_S68_comb,0,0,Primary,0,0,25,FALSE
HNSCC22_P4_B06_S18_comb,0,0,Primary,Fibroblast,Fibroblast,22,FALSE
HNSCC25_P1_pri_F11_S71_comb,3.9067,1,Primary,0,Cancer cells,25,TRUE
HNSCC22_P2_pri_G04_S268_comb,0,0,Primary,Mast,Mast,22,FALSE
HNSCC22_P4_G02_S74_comb,3.7872,1,Primary,0,Cancer cells,22,TRUE
HNSCC22_P2_pri_B09_S213_comb,0,1,Primary,0,Cancer cells,22,FALSE
HNSCC24_P13_R_LN_A09_S105_comb,0.60786,0,Primary,Fibroblast,Fibroblast,24,TRUE
HNSCC24_P13_R_LN_B09_S117_comb,4.5765,0,Primary,Fibroblast,Fibroblast,24,TRUE
HNSCC25_P1_pri_G08_S80_comb,8.2657,0,Primary,0,0,25,TRUE
HNSCC22_P4_C10_S34_comb,0,0,Primary,Fibroblast,Fibroblast,22,FALSE
HNSCC22_P2_pri_G05_S269_comb,0,0,Primary,Mast,Mast,22,FALSE
HNSCC24_P13_R_LN_D10_S142_comb,5.1538,0,Primary,Fibroblast,Fibroblast,24,TRUE
HNSCC22_P4_H08_S92_comb,0.83188,1,Primary,0,Cancer cells,22,TRUE
HNSCC24_P13_R_LN_F01_S157_comb,5.97,0,Primary,Fibroblast,Fibroblast,24,TRUE
HNSCC22_P4_E11_S59_comb,2.512,1,Primary,0,Cancer cells,22,TRUE
HNSCC25_P1_pri_A11_S11_comb,6.2301,0,Primary,Fibroblast,Fibroblast,25,TRUE
HNSCC22_P2_pri_A05_S197_comb,5.8545,0,Primary,Fibroblast,Fibroblast,22,TRUE
HNSCC22_P4_C03_S27_comb,3.4245,1,Primary,0,Cancer cells,22,TRUE
HNSCC24_P13_R_LN_B03_S111_comb,5.763,0,Primary,Fibroblast,Fibroblast,24,TRUE
HNSCC25_P1_pri_H11_S95_comb,2.5746,1,Primary,0,Cancer cells,25,TRUE
HNSCC22_P4_F09_S69_comb,1.6498,1,Primary,0,Cancer cells,22,TRUE
HNSCC25_P1_pri_E11_S59_comb,4.5561,1,Primary,0,Cancer cells,25,TRUE
HNSCC22_P2_pri_B06_S210_comb,0,0,Primary,Mast,Mast,22,FALSE
HNSCC22_P4_A06_S6_comb,0,0,Primary,Mast,Mast,22,FALSE
HNSCC24_P13_R_LN_H09_S189_comb,0,0,Primary,Fibroblast,Fibroblast,24,FALSE
HNSCC22_P4_A08_S8_comb,5.7626,0,Primary,Fibroblast,Fibroblast,22,TRUE
HNSCC22_P2_pri_D11_S239_comb,3.5552,0,Primary,0,0,22,TRUE
HNSCC22_P4_B08_S20_comb,0,0,Primary,Mast,Mast,22,FALSE
HNSCC22_P4_F08_S68_comb,0,0,Primary,Fibroblast,Fibroblast,22,FALSE
HNSCC25_P1_pri_F02_S62_comb,6.6086,0,Primary,Fibroblast,Fibroblast,25,TRUE
HNSCC22_P4_F06_S66_comb,5.6084,1,Primary,0,Cancer cells,22,TRUE
HNSCC25_P1_pri_G12_S84_comb,0,1,Primary,0,Cancer cells,25,FALSE
HNSCC22_P4_G09_S81_comb,2.57,0,Primary,Fibroblast,Fibroblast,22,TRUE
HNSCC24_P13_R_LN_C11_S131_comb,2.4854,0,Primary,Fibroblast,Fibroblast,24,TRUE
HNSCC22_P4_E09_S57_comb,1.0697,1,Primary,0,Cancer cells,22,TRUE
HNSCC24_P13_R_LN_D06_S138_comb,0,0,Primary,Fibroblast,Fibroblast,24,FALSE
HNSCC25_P1_pri_F03_S63_comb,6.0998,1,Primary,0,Cancer cells,25,TRUE
HNSCC24_P13_R_LN_B12_S120_comb,0,0,Primary,Fibroblast,Fibroblast,24,FALSE
HNSCC24_P13_R_LN_H01_S181_comb,4.877,0,Primary,Fibroblast,Fibroblast,24,TRUE
HNSCC24_P13_R_LN_A12_S108_comb,1.856,0,Primary,Fibroblast,Fibroblast,24,TRUE
HNSCC22_P4_D09_S45_comb,4.1553,1,Primary,0,Cancer cells,22,TRUE
HNSCC22_P4_B12_S24_comb,2.8526,1,Primary,0,Cancer cells,22,TRUE
HNSCC22_P4_F04_S64_comb,0,0,Primary,Fibroblast,Fibroblast,22,FALSE
HNSCC22_P4_A11_S11_comb,3.8973,1,Primary,0,Cancer cells,22,TRUE
HNSCC25_P1_pri_F10_S70_comb,0,0,Primary,0,0,25,FALSE
HNSCC24_P13_R_LN_G07_S175_comb,3.7521,0,Primary,Fibroblast,Fibroblast,24,TRUE
HNSCC22_P4_D08_S44_comb,4.564,1,Primary,0,Cancer cells,22,TRUE
HNSCC22_P2_pri_C01_S217_comb,0,0,Primary,Fibroblast,Fibroblast,22,FALSE
HNSCC22_P2_pri_H07_S283_comb,0,0,Primary,Fibroblast,Fibroblast,22,FALSE
HNSCC24_P13_R_LN_E08_S152_comb,0,0,Primary,Fibroblast,Fibroblast,24,FALSE
HNSCC22_P4_E02_S50_comb,4.0162,1,Primary,0,Cancer cells,22,TRUE
HNSCC24_P13_R_LN_B06_S114_comb,3.9008,0,Primary,Fibroblast,Fibroblast,24,TRUE
HNSCC24_P13_R_LN_E11_S155_comb,0,0,Primary,Mast,Mast,24,FALSE
HNSCC24_P13_R_LN_B04_S112_comb,5.3025,0,Primary,Fibroblast,Fibroblast,24,TRUE
HNSCC22_P4_D07_S43_comb,7.2073,0,Primary,Fibroblast,Fibroblast,22,TRUE
HNSCC24_P13_R_LN_C08_S128_comb,5.9904,0,Primary,Fibroblast,Fibroblast,24,TRUE
HNSCC25_P1_pri_G07_S79_comb,0,1,Primary,0,Cancer cells,25,FALSE
HNSCC22_P2_pri_C12_S228_comb,5.9364,0,Primary,0,0,22,TRUE
HNSCC25_P1_pri_G03_S75_comb,4.4102,1,Primary,0,Cancer cells,25,TRUE
HNSCC24_P13_R_LN_B07_S115_comb,0.80735,0,Primary,Fibroblast,Fibroblast,24,TRUE
HNSCC24_P25_L_LN_G11_S371_comb,4.2532,0,Primary,0,0,24,TRUE
HNSCC22_P2_pri_F11_S263_comb,0,0,Primary,Fibroblast,Fibroblast,22,FALSE
HNSCC22_P2_pri_C08_S224_comb,0,0,Primary,Mast,Mast,22,FALSE
HNSCC22_P4_F01_S61_comb,5.129,1,Primary,0,Cancer cells,22,TRUE
HNSCC22_P2_pri_E09_S249_comb,3.5695,0,Primary,0,0,22,TRUE
HNSCC22_P2_pri_B05_S209_comb,0,0,Primary,Mast,Mast,22,FALSE
HNSCC22_P4_D11_S47_comb,4.1024,1,Primary,0,Cancer cells,22,TRUE
HNSCC22_P2_pri_D07_S235_comb,0,0,Primary,Mast,Mast,22,FALSE
HNSCC22_P4_C09_S33_comb,2.786,1,Primary,0,Cancer cells,22,TRUE
HNSCC25_P1_pri_G05_S77_comb,5.5155,1,Primary,0,Cancer cells,25,TRUE
HNSCC22_P4_C07_S31_comb,0,1,Primary,0,Cancer cells,22,FALSE
HNSCC25_P1_pri_C03_S27_comb,4.5561,1,Primary,0,Cancer cells,25,TRUE
HNSCC25_P1_pri_F05_S65_comb,0,0,Primary,Dendritic,Dendritic,25,FALSE
HNSCC22_P4_H04_S88_comb,4.9064,1,Primary,0,Cancer cells,22,TRUE
HNSCC22_P4_G05_S77_comb,4.5063,1,Primary,0,Cancer cells,22,TRUE
HNSCC22_P4_B04_S16_comb,0,0,Primary,Mast,Mast,22,FALSE
HNSCC24_P13_R_LN_A10_S106_comb,2.8468,0,Primary,Fibroblast,Fibroblast,24,TRUE
HNSCC25_P1_pri_C10_S34_comb,4.8879,0,Primary,Fibroblast,Fibroblast,25,TRUE
HNSCC22_P4_E04_S52_comb,6.9699,0,Primary,Fibroblast,Fibroblast,22,TRUE
HNSCC22_P4_A03_S3_comb,3.8503,1,Primary,0,Cancer cells,22,TRUE
HNSCC24_P13_R_LN_H04_S184_comb,0,0,Primary,Fibroblast,Fibroblast,24,FALSE
HNSCC22_P4_F02_S62_comb,0.33113,1,Primary,0,Cancer cells,22,TRUE
HNSCC22_P4_F10_S70_comb,5.4917,1,Primary,0,Cancer cells,22,TRUE
HNSCC24_P13_R_LN_F02_S158_comb,0,0,Primary,Fibroblast,Fibroblast,24,FALSE
HNSCC24_P13_R_LN_E05_S149_comb,5.2954,0,Primary,Fibroblast,Fibroblast,24,TRUE
HNSCC24_P13_R_LN_E09_S153_comb,5.723,0,Primary,Fibroblast,Fibroblast,24,TRUE
HNSCC22_P2_pri_C03_S219_comb,5.0751,0,Primary,Fibroblast,Fibroblast,22,TRUE
HNSCC24_P25_L_LN_E10_S346_comb,4.476,0,Primary,0,0,24,TRUE
HNSCC25_P1_pri_H01_S85_comb,5.5491,1,Primary,0,Cancer cells,25,TRUE
HNSCC22_P2_pri_F08_S260_comb,0,0,Primary,Mast,Mast,22,FALSE
HNSCC22_P4_B01_S13_comb,0,1,Primary,0,Cancer cells,22,FALSE
HNSCC25_P1_pri_E02_S50_comb,0,1,Primary,0,Cancer cells,25,FALSE
HNSCC22_P4_B10_S22_comb,5.817,0,Primary,Mast,Mast,22,TRUE
HNSCC25_P1_pri_D03_S39_comb,4.6765,1,Primary,0,Cancer cells,25,TRUE
HNSCC22_P2_pri_E11_S251_comb,4.9932,0,Primary,Fibroblast,Fibroblast,22,TRUE
HNSCC24_P13_R_LN_G03_S171_comb,1.2869,0,Primary,Fibroblast,Fibroblast,24,TRUE
HNSCC20_P15_LN_B04_S208_comb,0,1,Lymph node,0,Cancer cells,20,FALSE
HNSCC20_P15_LN_C10_S226_comb,4.4248,1,Lymph node,0,Cancer cells,20,TRUE
HNSCC20_P15_LN_G05_S269_comb,5.3344,1,Lymph node,0,Cancer cells,20,TRUE
HNSCC20_P15_LN_E01_S241_comb,4.0709,1,Lymph node,0,Cancer cells,20,TRUE
HNSCC20_P15_LN_F01_S253_comb,0,1,Lymph node,0,Cancer cells,20,FALSE
HNSCC20_P15_LN_C03_S219_comb,1.272,1,Lymph node,0,Cancer cells,20,TRUE
HNSCC20_P15_LN_F04_S256_comb,3.9583,1,Lymph node,0,Cancer cells,20,TRUE
HNSCC20_P15_LN_G03_S267_comb,0,1,Lymph node,0,Cancer cells,20,FALSE
HNSCC20_P15_LN_D04_S232_comb,3.6911,1,Lymph node,0,Cancer cells,20,TRUE
HNSCC20_P15_LN_A10_S202_comb,0,1,Lymph node,0,Cancer cells,20,FALSE
HNSCC20_P15_LN_H04_S280_comb,4.2584,1,Lymph node,0,Cancer cells,20,TRUE
HNSCC20_P5_pri_F10_S70_comb,5.4138,0,Primary,Fibroblast,Fibroblast,20,TRUE
HNSCC20_P5_pri_F02_S62_comb,4.151,1,Primary,0,Cancer cells,20,TRUE
HNSCC20_P15_LN_A02_S194_comb,0,1,Lymph node,0,Cancer cells,20,FALSE
HNSCC20_P5_pri_E04_S52_comb,4.0277,1,Primary,0,Cancer cells,20,TRUE
HNSCC20_P15_LN_E10_S250_comb,0.57918,1,Lymph node,0,Cancer cells,20,TRUE
HNSCC20_P5_pri_H07_S91_comb,3.4068,1,Primary,0,Cancer cells,20,TRUE
HNSCC20_P15_LN_G02_S266_comb,5.5875,1,Lymph node,0,Cancer cells,20,TRUE
HNSCC20_P15_LN_E07_S247_comb,5.1042,1,Lymph node,0,Cancer cells,20,TRUE
HNSCC20_P5_pri_D03_S39_comb,0.54102,1,Primary,0,Cancer cells,20,TRUE
HNSCC20_P5_pri_G09_S81_comb,2.826,1,Primary,0,Cancer cells,20,TRUE
HNSCC20_P5_pri_H03_S87_comb,2.7275,1,Primary,0,Cancer cells,20,TRUE
HNSCC20_P15_LN_D03_S231_comb,0,1,Lymph node,0,Cancer cells,20,FALSE
HNSCC20_P5_pri_B09_S21_comb,4.3428,1,Primary,0,Cancer cells,20,TRUE
HNSCC20_P5_pri_G05_S77_comb,0,1,Primary,0,Cancer cells,20,FALSE
HNSCC20_P5_pri_D05_S41_comb,4.1961,1,Primary,0,Cancer cells,20,TRUE
HNSCC20_P5_pri_C12_S36_comb,0,1,Primary,0,Cancer cells,20,FALSE
HNSCC20_P15_LN_D01_S229_comb,4.9795,1,Lymph node,0,Cancer cells,20,TRUE
HNSCC20_P15_LN_D08_S236_comb,0,1,Lymph node,0,Cancer cells,20,FALSE
HNSCC20_P5_pri_D08_S44_comb,0,1,Primary,0,Cancer cells,20,FALSE
HNSCC20_P5_pri_G02_S74_comb,0,1,Primary,0,Cancer cells,20,FALSE
HNSCC20_P5_pri_B02_S14_comb,0,1,Primary,0,Cancer cells,20,FALSE
HNSCC20_P5_pri_C03_S27_comb,6.3878,0,Primary,Fibroblast,Fibroblast,20,TRUE
HNSCC20_P15_LN_E09_S249_comb,3.8097,1,Lymph node,0,Cancer cells,20,TRUE
HNSCC20_P15_LN_B12_S216_comb,4.3159,1,Lymph node,0,Cancer cells,20,TRUE
HNSCC20_P5_pri_A09_S9_comb,0,1,Primary,0,Cancer cells,20,FALSE
HNSCC20_P15_LN_B10_S214_comb,2.5624,1,Lymph node,0,Cancer cells,20,TRUE
HNSCC20_P5_pri_A07_S7_comb,0,1,Primary,0,Cancer cells,20,FALSE
HNSCC20_P15_LN_G12_S276_comb,0,1,Lymph node,0,Cancer cells,20,FALSE
HNSCC20_P5_pri_A08_S8_comb,0,1,Primary,0,Cancer cells,20,FALSE
HNSCC20_P15_LN_H01_S277_comb,0.48336,1,Lymph node,0,Cancer cells,20,TRUE
HNSCC20_P5_pri_G04_S76_comb,2.2382,1,Primary,0,Cancer cells,20,TRUE
HNSCC20_P5_pri_C02_S26_comb,5.1562,1,Primary,0,Cancer cells,20,TRUE
HNSCC20_P5_pri_C06_S30_comb,0,1,Primary,0,Cancer cells,20,FALSE
HNSCC20_P5_pri_D04_S40_comb,4.3425,1,Primary,0,Cancer cells,20,TRUE
HNSCC20_P5_pri_D12_S48_comb,0,1,Primary,0,Cancer cells,20,FALSE
HNSCC20_P15_LN_D07_S235_comb,0,1,Lymph node,0,Cancer cells,20,FALSE
HNSCC20_P15_LN_E05_S245_comb,0,1,Lymph node,0,Cancer cells,20,FALSE
HNSCC20_P5_pri_F01_S61_comb,0,1,Primary,0,Cancer cells,20,FALSE
HNSCC20_P15_LN_A12_S204_comb,0.67265,1,Lymph node,0,Cancer cells,20,TRUE
HNSCC20_P5_pri_F05_S65_comb,0,0,Primary,0,0,20,FALSE
HNSCC20_P5_pri_B04_S16_comb,0,0,Primary,0,0,20,FALSE
HNSCC20_P15_LN_F05_S257_comb,0,1,Lymph node,0,Cancer cells,20,FALSE
HNSCC20_P15_LN_F07_S259_comb,0,1,Lymph node,0,Cancer cells,20,FALSE
HNSCC20_P5_pri_B07_S19_comb,0,1,Primary,0,Cancer cells,20,FALSE
HNSCC20_P15_LN_H11_S287_comb,3.8752,1,Lymph node,0,Cancer cells,20,TRUE
HNSCC20_P15_LN_F08_S260_comb,0,1,Lymph node,0,Cancer cells,20,FALSE
HNSCC20_P5_pri_F11_S71_comb,5.2889,0,Primary,Fibroblast,Fibroblast,20,TRUE
HNSCC20_P15_LN_A03_S195_comb,4.3652,1,Lymph node,0,Cancer cells,20,TRUE
HNSCC20_P15_LN_H02_S278_comb,4.4277,1,Lymph node,0,Cancer cells,20,TRUE
HNSCC20_P15_LN_B06_S210_comb,0,0,Lymph node,0,0,20,FALSE
HNSCC20_P15_LN_A06_S198_comb,3.5992,1,Lymph node,0,Cancer cells,20,TRUE
HNSCC20_P15_LN_H10_S286_comb,0,1,Lymph node,0,Cancer cells,20,FALSE
HNSCC20_P5_pri_B11_S23_comb,2.9738,1,Primary,0,Cancer cells,20,TRUE
HNSCC20_P5_pri_G06_S78_comb,4.0063,1,Primary,0,Cancer cells,20,TRUE
HNSCC20_P15_LN_C09_S225_comb,0,1,Lymph node,0,Cancer cells,20,FALSE
HNSCC20_P5_pri_B03_S15_comb,6.0898,0,Primary,Fibroblast,Fibroblast,20,TRUE
HNSCC20_P15_LN_H03_S279_comb,3.7421,1,Lymph node,0,Cancer cells,20,TRUE
HNSCC20_P5_pri_F07_S67_comb,0,1,Primary,0,Cancer cells,20,FALSE
HNSCC20_P5_pri_D02_S38_comb,2.9379,1,Primary,0,Cancer cells,20,TRUE
